model,task,first_verified,input_dfy,raw_requested_output,raw_generated_directory,generated_module,output_python,return_code,success,elapsed_seconds,log_path
gpt-5.1-codex-max,Dafny_65,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_65.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_65,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_65-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_65-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_65.py,0,True,0.726,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.1-codex-max/Dafny_65.log
gpt-5.1-codex-max,Dafny_67,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_67.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_67,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_67-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_67-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_67.py,0,True,0.763,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.1-codex-max/Dafny_67.log
gpt-5.1-codex-max,Dafny_71,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_71.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_71,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_71-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_71-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_71.py,0,True,0.828,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.1-codex-max/Dafny_71.log
gpt-5.1-codex-max,Dafny_78,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_78.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_78,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_78-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_78-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_78.py,0,True,0.759,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.1-codex-max/Dafny_78.log
gpt-5.1-codex-max,Dafny_91_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_91_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_91_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_91_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_91_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_91_firstverified.py,0,True,0.864,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.1-codex-max/Dafny_91_firstverified.log
gpt-5.1-codex-max,Dafny_96,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.1-codex-max/Dafny_96.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_96,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_96-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.1-codex-max/Dafny_96-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.1-codex-max/Dafny_96.py,0,True,0.91,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.1-codex-max/Dafny_96.log
gpt-5.3-codex,Dafny_104,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_104.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_104,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_104-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_104-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_104.py,0,True,0.782,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_104.log
gpt-5.3-codex,Dafny_107,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_107.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_107,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_107-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_107-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_107.py,0,True,0.765,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_107.log
gpt-5.3-codex,Dafny_114,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_114.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_114,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_114-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_114-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_114.py,0,True,0.793,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_114.log
gpt-5.3-codex,Dafny_120_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_120_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_120_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_120_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_120_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_120_firstverified.py,0,True,0.8,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_120_firstverified.log
gpt-5.3-codex,Dafny_122_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_122_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_122_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_122_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_122_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_122_firstverified.py,0,True,0.745,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_122_firstverified.log
gpt-5.3-codex,Dafny_130_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_130_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_130_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_130_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_130_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_130_firstverified.py,0,True,0.883,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_130_firstverified.log
gpt-5.3-codex,Dafny_143,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_143.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_143,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_143-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_143-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_143.py,0,True,0.769,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_143.log
gpt-5.3-codex,Dafny_155,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_155.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_155,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_155-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_155-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_155.py,0,True,0.783,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_155.log
gpt-5.3-codex,Dafny_156_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_156_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_156_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_156_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_156_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_156_firstverified.py,0,True,0.719,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_156_firstverified.log
gpt-5.3-codex,Dafny_162_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_162_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_162_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_162_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_162_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_162_firstverified.py,0,True,0.797,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_162_firstverified.log
gpt-5.3-codex,Dafny_169_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_169_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_169_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_169_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_169_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_169_firstverified.py,0,True,0.895,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_169_firstverified.log
gpt-5.3-codex,Dafny_174_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_174_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_174_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_174_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_174_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_174_firstverified.py,0,True,0.644,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_174_firstverified.log
gpt-5.3-codex,Dafny_176_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_176_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_176_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_176_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_176_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_176_firstverified.py,0,True,0.716,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_176_firstverified.log
gpt-5.3-codex,Dafny_193_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_193_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_193_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_193_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_193_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_193_firstverified.py,0,True,0.791,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_193_firstverified.log
gpt-5.3-codex,Dafny_194_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_194_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_194_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_194_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_194_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_194_firstverified.py,0,True,0.636,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_194_firstverified.log
gpt-5.3-codex,Dafny_206,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_206.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_206,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_206-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_206-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_206.py,0,True,0.837,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_206.log
gpt-5.3-codex,Dafny_207_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_207_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_207_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_207_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_207_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_207_firstverified.py,0,True,0.775,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_207_firstverified.log
gpt-5.3-codex,Dafny_225,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_225.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_225,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_225-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_225-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_225.py,0,True,0.832,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_225.log
gpt-5.3-codex,Dafny_229_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_229_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_229_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_229_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_229_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_229_firstverified.py,0,True,0.654,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_229_firstverified.log
gpt-5.3-codex,Dafny_232_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_232_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_232_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_232_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_232_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_232_firstverified.py,0,True,0.64,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_232_firstverified.log
gpt-5.3-codex,Dafny_233_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_233_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_233_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_233_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_233_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_233_firstverified.py,0,True,0.815,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_233_firstverified.log
gpt-5.3-codex,Dafny_254_firstverified,True,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_254_firstverified.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_254_firstverified,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_254_firstverified-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_254_firstverified-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_254_firstverified.py,0,True,0.752,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_254_firstverified.log
gpt-5.3-codex,Dafny_256,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_256.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_256,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_256-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_256-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_256.py,0,True,0.862,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_256.log
gpt-5.3-codex,Dafny_260,False,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/dafny_outputs/gpt-5.3-codex/Dafny_260.dfy,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_260,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_260-py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python_raw/gpt-5.3-codex/Dafny_260-py/module_.py,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/generated_python/gpt-5.3-codex/Dafny_260.py,0,True,0.748,/u/mjha1/Proof2Silicon/journal_phase/dafny_to_rtl_pipeline/logs/dafny_to_python/gpt-5.3-codex/Dafny_260.log
